RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
212794245,1,4,2000,6000,600,600,5999,4487,1468,44,0,0,9.76667
212794245,1,5,2000,1000,600,600,1000,966,32,2,0,0,0.25
212794245,1,5,2000,2000,600,600,1998,1849,133,16,0,0,1.01667
212794245,1,5,2000,3000,600,600,3000,2690,249,61,0,0,2.36667
212794245,1,5,2000,4000,600,600,4000,3492,391,117,0,0,4.13333
212794245,1,5,2000,5000,600,600,4999,4139,637,223,0,0,6.31667
212794245,1,5,2000,6000,600,600,5998,4736,866,396,0,0,10.15
1309088008,1,1,2000,1000,600,600,1000,972,27,1,0,0,0.25
1309088008,1,1,2000,2000,600,600,2000,1888,92,20,0,0,1.05
1309088008,1,1,2000,3000,600,600,2998,2738,215,45,0,0,2.36667
1309088008,1,1,2000,4000,600,600,3999,3495,392,112,0,0,4.31667
1309088008,1,1,2000,5000,600,600,4999,4172,614,213,0,0,6.83333
1309088008,1,1,2000,6000,600,600,5997,4759,860,378,0,0,9.95
1309088008,1,2,2000,1000,600,600,1000,919,71,10,0,0,0.233333
1309088008,1,2,2000,2000,600,600,2000,1641,259,100,0,0,1.03333
1309088008,1,2,2000,3000,600,600,2995,2256,485,254,0,0,2.4
1309088008,1,2,2000,4000,600,600,3996,2691,749,556,0,0,4.28333
1309088008,1,2,2000,5000,600,600,4996,3027,1045,924,0,0,6.88333
1309088008,1,2,2000,6000,600,600,5995,3217,1316,1462,0,0,10.0833
1309088008,1,3,2000,1000,600,600,1000,961,39,0,0,0,0.233333
1309088008,1,3,2000,2000,600,600,2000,1812,187,1,0,0,1.05
1309088008,1,3,2000,3000,600,600,3000,2621,375,4,0,0,2.41667
1309088008,1,3,2000,4000,600,600,4000,3321,667,12,0,0,4.28333
1309088008,1,3,2000,5000,600,600,5000,3925,1045,30,0,0,6.95
1309088008,1,3,2000,6000,600,600,5997,4532,1413,52,0,0,10.0333
1309088008,1,4,2000,1000,600,600,1000,961,39,0,0,0,0.25
1309088008,1,4,2000,2000,600,600,2000,1812,187,1,0,0,1.06667
1309088008,1,4,2000,3000,600,600,3000,2621,375,4,0,0,2.4
1309088008,1,4,2000,4000,600,600,4000,3321,667,12,0,0,4.36667
1309088008,1,4,2000,5000,600,600,5000,3925,1045,30,0,0,6.81667
1309088008,1,4,2000,6000,600,600,5997,4532,1413,52,0,0,10.1
1309088008,1,5,2000,1000,600,600,1000,972,27,1,0,0,0.25
1309088008,1,5,2000,2000,600,600,2000,1888,92,20,0,0,1.06667
1309088008,1,5,2000,3000,600,600,2998,2738,215,45,0,0,2.38333
1309088008,1,5,2000,4000,600,600,3999,3495,392,112,0,0,4.35
1309088008,1,5,2000,5000,600,600,4999,4172,614,213,0,0,6.76667
1309088008,1,5,2000,6000,600,600,5997,4759,860,378,0,0,10
3614811566,1,1,2000,1000,600,600,1000,970,27,3,0,0,0.25
3614811566,1,1,2000,2000,600,600,2000,1878,108,14,0,0,1.06667
3614811566,1,1,2000,3000,600,600,2996,2712,237,47,0,0,2.36667
3614811566,1,1,2000,4000,600,600,3998,3473,395,130,0,0,4.31667
3614811566,1,1,2000,5000,600,600,4998,4135,611,252,0,0,6.85
3614811566,1,1,2000,6000,600,600,5999,4709,876,414,0,0,10.0167
3614811566,1,2,2000,1000,600,600,1000,904,78,18,0,0,0.25
3614811566,1,2,2000,2000,600,600,2000,1640,273,87,0,0,1.05
3614811566,1,2,2000,3000,600,600,2994,2225,508,261,0,0,2.36667
3614811566,1,2,2000,4000,600,600,3998,2733,739,526,0,0,4.33333
3614811566,1,2,2000,5000,600,600,4997,2973,1030,994,0,0,6.86667
3614811566,1,2,2000,6000,600,600,5998,3174,1319,1505,0,0,10.0333
3614811566,1,3,2000,1000,600,600,1000,955,45,0,0,0,0.25
3614811566,1,3,2000,2000,600,600,2000,1819,179,2,0,0,1.03333
3614811566,1,3,2000,3000,600,600,2998,2584,407,7,0,0,2.41667
3614811566,1,3,2000,4000,600,600,3999,3333,653,13,0,0,4.33333
3614811566,1,3,2000,5000,600,600,4999,3910,1067,22,0,0,6.53333
3614811566,1,3,2000,6000,600,600,6000,4497,1455,48,0,0,9.7
3614811566,1,4,2000,1000,600,600,1000,955,45,0,0,0,0.266667
3614811566,1,4,2000,2000,600,600,2000,1819,179,2,0,0,0.983333
3614811566,1,4,2000,3000,600,600,2998,2584,407,7,0,0,2.31667
3614811566,1,4,2000,4000,600,600,3999,3333,653,13,0,0,4.13333
3614811566,1,4,2000,5000,600,600,4999,3910,1067,22,0,0,6.58333
3614811566,1,4,2000,6000,600,600,6000,4497,1455,48,0,0,9.61667
3614811566,1,5,2000,1000,600,600,1000,970,27,3,0,0,0.25
3614811566,1,5,2000,2000,600,600,2000,1878,108,14,0,0,1.03333
3614811566,1,5,2000,3000,600,600,2996,2712,237,47,0,0,2.35
3614811566,1,5,2000,4000,600,600,3998,3473,395,130,0,0,4.1
3614811566,1,5,2000,5000,600,600,4998,4135,611,252,0,0,6.63333
3614811566,1,5,2000,6000,600,600,5999,4709,876,414,0,0,9.76667
76435800,1,1,2000,1000,600,600,1000,973,25,2,0,0,0.25
76435800,1,1,2000,2000,600,600,2000,1867,120,13,0,0,1
76435800,1,1,2000,3000,600,600,3000,2736,217,47,0,0,2.33333
76435800,1,1,2000,4000,600,600,3999,3470,413,116,0,0,4.13333
76435800,1,1,2000,5000,600,600,4997,4213,572,212,0,0,6.68333
76435800,1,1,2000,6000,600,600,5997,4804,823,370,0,0,9.78333
76435800,1,2,2000,1000,600,600,1000,902,83,15,0,0,0.25
76435800,1,2,2000,2000,600,600,1999,1672,241,86,0,0,1.01667
76435800,1,2,2000,3000,600,600,2999,2243,488,268,0,0,2.31667
76435800,1,2,2000,4000,600,600,3997,2613,814,570,0,0,4.1
76435800,1,2,2000,5000,600,600,4995,2967,1050,978,0,0,6.58333
76435800,1,2,2000,6000,600,600,5995,3212,1305,1478,0,0,9.8
76435800,1,3,2000,1000,600,600,1000,941,58,1,0,0,0.266667
76435800,1,3,2000,2000,600,600,2000,1817,183,0,0,0,1.01667
76435800,1,3,2000,3000,600,600,3000,2568,425,7,0,0,2.4
76435800,1,3,2000,4000,600,600,3999,3338,650,11,0,0,4.33333
76435800,1,3,2000,5000,600,600,4999,3976,999,24,0,0,6.86667
76435800,1,3,2000,6000,600,600,5998,4507,1448,43,0,0,9.93333
76435800,1,4,2000,1000,600,600,1000,941,58,1,0,0,0.25
76435800,1,4,2000,2000,600,600,2000,1817,183,0,0,0,1.06667
76435800,1,4,2000,3000,600,600,3000,2568,425,7,0,0,2.38333
76435800,1,4,2000,4000,600,600,3999,3338,650,11,0,0,4.35
76435800,1,4,2000,5000,600,600,4999,3976,999,24,0,0,6.86667
76435800,1,4,2000,6000,600,600,5998,4507,1448,43,0,0,10.1333
76435800,1,5,2000,1000,600,600,1000,973,25,2,0,0,0.25
76435800,1,5,2000,2000,600,600,2000,1867,120,13,0,0,1.05
76435800,1,5,2000,3000,600,600,3000,2736,217,47,0,0,2.43333
76435800,1,5,2000,4000,600,600,3999,3470,413,116,0,0,4.4
76435800,1,5,2000,5000,600,600,4997,4213,572,212,0,0,6.91667
76435800,1,5,2000,6000,600,600,5997,4804,823,370,0,0,10.0833
3318656382,1,1,2000,1000,600,600,1000,957,36,7,0,0,0.266667
3318656382,1,1,2000,2000,600,600,1999,1885,102,12,0,0,1.03333
3318656382,1,1,2000,3000,600,600,2999,2684,262,53,0,0,2.43333
3318656382,1,1,2000,4000,600,600,3997,3514,372,111,0,0,4.31667
3318656382,1,1,2000,5000,600,600,4998,4169,582,247,0,0,6.83333
3318656382,1,1,2000,6000,600,600,5999,4756,877,366,0,0,9.93333
3318656382,1,2,2000,1000,600,600,1000,901,76,23,0,0,0.25
3318656382,1,2,2000,2000,600,600,1998,1678,234,86,0,0,1.05
3318656382,1,2,2000,3000,600,600,2997,2233,505,259,0,0,2.41667
3318656382,1,2,2000,4000,600,600,3996,2670,756,570,0,0,4.26667
3318656382,1,2,2000,5000,600,600,4997,3026,1008,963,0,0,6.85
3318656382,1,2,2000,6000,600,600,5997,3177,1356,1464,0,0,9.95
3318656382,1,3,2000,1000,600,600,1000,954,44,2,0,0,0.266667
3318656382,1,3,2000,2000,600,600,2000,1797,202,1,0,0,1.03333
3318656382,1,3,2000,3000,600,600,2999,2637,359,3,0,0,2.45
3318656382,1,3,2000,4000,600,600,3998,3307,684,7,0,0,4.35
3318656382,1,3,2000,5000,600,600,4999,3950,1020,29,0,0,6.83333
3318656382,1,3,2000,6000,600,600,6000,4504,1449,47,0,0,9.96667
3318656382,1,4,2000,1000,600,600,1000,954,44,2,0,0,0.25
3318656382,1,4,2000,2000,600,600,2000,1797,202,1,0,0,1.03333
3318656382,1,4,2000,3000,600,600,2999,2637,359,3,0,0,2.41667
3318656382,1,4,2000,4000,600,600,3998,3307,684,7,0,0,4.33333
3318656382,1,4,2000,5000,600,600,4999,3950,1020,29,0,0,6.88333
3318656382,1,4,2000,6000,600,600,6000,4504,1449,47,0,0,9.71667
3318656382,1,5,2000,1000,600,600,1000,957,36,7,0,0,0.25
3318656382,1,5,2000,2000,600,600,1999,1885,102,12,0,0,1.01667
3318656382,1,5,2000,3000,600,600,2999,2684,262,53,0,0,2.3
3318656382,1,5,2000,4000,600,600,3997,3514,372,111,0,0,4.05
3318656382,1,5,2000,5000,600,600,4998,4169,582,247,0,0,6.46667
3318656382,1,5,2000,6000,600,600,5999,4756,877,366,0,0,9.88333
3889452884,1,1,2000,1000,600,600,999,971,25,3,0,0,0.266667
3889452884,1,1,2000,2000,600,600,1999,1891,92,16,0,0,1.05
3889452884,1,1,2000,3000,600,600,2999,2720,227,52,0,0,2.33333
3889452884,1,1,2000,4000,600,600,3999,3469,400,130,0,0,4.18333
3889452884,1,1,2000,5000,600,600,4998,4086,645,267,0,0,6.51667
3889452884,1,1,2000,6000,600,600,5997,4804,810,383,0,0,9.63333
3889452884,1,2,2000,1000,600,600,998,916,64,18,0,0,0.233333
3889452884,1,2,2000,2000,600,600,1998,1664,243,91,0,0,1.06667
3889452884,1,2,2000,3000,600,600,2997,2274,451,272,0,0,2.05
3889452884,1,2,2000,4000,600,600,3997,2689,734,574,0,0,4.5
3889452884,1,2,2000,5000,600,600,4998,2930,1067,1001,0,0,6.95
3889452884,1,2,2000,6000,600,600,5997,3226,1286,1485,0,0,10.0833
3889452884,1,3,2000,1000,600,600,1000,932,68,0,0,0,0.25
3889452884,1,3,2000,2000,600,600,2000,1833,167,0,0,0,1.08333
3889452884,1,3,2000,3000,600,600,2999,2641,350,8,0,0,2.13333
3889452884,1,3,2000,4000,600,600,3999,3306,685,8,0,0,4.56667
3889452884,1,3,2000,5000,600,600,5000,3955,1020,25,0,0,6.25
3889452884,1,3,2000,6000,600,600,6000,4543,1415,42,0,0,9.53333
3889452884,1,4,2000,1000,600,600,1000,932,68,0,0,0,0.2
3889452884,1,4,2000,2000,600,600,2000,1833,167,0,0,0,1.06667
3889452884,1,4,2000,3000,600,600,2999,2641,350,8,0,0,2.28333
3889452884,1,4,2000,4000,600,600,3999,3306,685,8,0,0,4.55
3889452884,1,4,2000,5000,600,600,5000,3955,1020,25,0,0,6.88333
3889452884,1,4,2000,6000,600,600,6000,4543,1415,42,0,0,9.98333
3889452884,1,5,2000,1000,600,600,999,971,25,3,0,0,0.25
3889452884,1,5,2000,2000,600,600,1999,1891,92,16,0,0,1.08333
3889452884,1,5,2000,3000,600,600,2999,2720,227,52,0,0,2.51667
3889452884,1,5,2000,4000,600,600,3999,3469,400,130,0,0,4.21667
3889452884,1,5,2000,5000,600,600,4998,4086,645,267,0,0,5.9
3889452884,1,5,2000,6000,600,600,5997,4804,810,383,0,0,10.5167
3548026406,1,1,2000,1000,600,600,999,966,33,0,0,0,0.25
3548026406,1,1,2000,2000,600,600,1998,1875,102,21,0,0,0.866667
3548026406,1,1,2000,3000,600,600,2998,2718,221,59,0,0,2.5
3548026406,1,1,2000,4000,600,600,4000,3506,392,102,0,0,4.43333
3548026406,1,1,2000,5000,600,600,5000,4156,601,243,0,0,7.2
3548026406,1,1,2000,6000,600,600,5997,4723,870,404,0,0,9.95
3548026406,1,2,2000,1000,600,600,999,932,60,7,0,0,0.25
3548026406,1,2,2000,2000,600,600,1995,1643,262,90,0,0,0.866667
3548026406,1,2,2000,3000,600,600,2998,2330,400,268,0,0,2.2
3548026406,1,2,2000,4000,600,600,3998,2644,797,557,0,0,3.93333
3548026406,1,2,2000,5000,600,600,4999,2960,1029,1010,0,0,6.08333
3548026406,1,2,2000,6000,600,600,5997,3148,1368,1481,0,0,10.05
3548026406,1,3,2000,1000,600,600,1000,961,39,0,0,0,0.2
3548026406,1,3,2000,2000,600,600,1999,1802,194,3,0,0,1.08333
3548026406,1,3,2000,3000,600,600,3000,2599,392,9,0,0,2.05
3548026406,1,3,2000,4000,600,600,4000,3358,632,10,0,0,3.68333
3548026406,1,3,2000,5000,600,600,5000,3977,1009,14,0,0,6.91667
3548026406,1,3,2000,6000,600,600,5998,4468,1475,55,0,0,9.88333
3548026406,1,4,2000,1000,600,600,1000,961,39,0,0,0,0.2
3548026406,1,4,2000,2000,600,600,1999,1802,194,3,0,0,0.883333
3548026406,1,4,2000,3000,600,600,3000,2599,392,9,0,0,2.03333
3548026406,1,4,2000,4000,600,600,4000,3358,632,10,0,0,3.8
3548026406,1,4,2000,5000,600,600,5000,3977,1009,14,0,0,6.8
3548026406,1,4,2000,6000,600,600,5998,4468,1475,55,0,0,9.7
3548026406,1,5,2000,1000,600,600,999,966,33,0,0,0,0.233333
3548026406,1,5,2000,2000,600,600,1998,1875,102,21,0,0,0.883333
3548026406,1,5,2000,3000,600,600,2998,2718,221,59,0,0,2.06667
3548026406,1,5,2000,4000,600,600,4000,3506,392,102,0,0,4.26667
3548026406,1,5,2000,5000,600,600,5000,4156,601,243,0,0,6.76667
3548026406,1,5,2000,6000,600,600,5997,4723,870,404,0,0,10.4167
3710076860,1,1,2000,1000,600,600,999,960,36,3,0,0,0.233333
3710076860,1,1,2000,2000,600,600,1999,1906,81,12,0,0,1.06667
3710076860,1,1,2000,3000,600,600,3000,2761,208,31,0,0,2.06667
3710076860,1,1,2000,4000,600,600,3999,3517,369,113,0,0,4.23333
3710076860,1,1,2000,5000,600,600,4999,4217,555,227,0,0,6.38333
3710076860,1,1,2000,6000,600,600,5998,4821,814,363,0,0,10.3667
3710076860,1,2,2000,1000,600,600,995,887,87,21,0,0,0.216667
3710076860,1,2,2000,2000,600,600,1999,1660,253,86,0,0,1.08333
3710076860,1,2,2000,3000,600,600,2998,2270,470,258,0,0,2.05
3710076860,1,2,2000,4000,600,600,3998,2719,708,571,0,0,3.85
3710076860,1,2,2000,5000,600,600,4996,2980,1036,980,0,0,6.36667
3710076860,1,2,2000,6000,600,600,5996,3264,1276,1456,0,0,9.71667
3710076860,1,3,2000,1000,600,600,1000,942,58,0,0,0,0.25
3710076860,1,3,2000,2000,600,600,2000,1823,176,1,0,0,1.05
3710076860,1,3,2000,3000,600,600,3000,2614,383,3,0,0,2.06667
3710076860,1,3,2000,4000,600,600,4000,3386,603,11,0,0,4.36667
3710076860,1,3,2000,5000,600,600,5000,3981,994,25,0,0,5.88333
3710076860,1,3,2000,6000,600,600,6000,4594,1360,46,0,0,9.7
3710076860,1,4,2000,1000,600,600,1000,942,58,0,0,0,0.233333
3710076860,1,4,2000,2000,600,600,2000,1823,176,1,0,0,1.03333
3710076860,1,4,2000,3000,600,600,3000,2614,383,3,0,0,2.51667
3710076860,1,4,2000,4000,600,600,4000,3386,603,11,0,0,4.41667
3710076860,1,4,2000,5000,600,600,5000,3981,994,25,0,0,6.51667
3710076860,1,4,2000,6000,600,600,6000,4594,1360,46,0,0,9.33333
3710076860,1,5,2000,1000,600,600,999,960,36,3,0,0,0.25
3710076860,1,5,2000,2000,600,600,1999,1906,81,12,0,0,1.08333
3710076860,1,5,2000,3000,600,600,3000,2761,208,31,0,0,2.11667
3710076860,1,5,2000,4000,600,600,3999,3517,369,113,0,0,4.08333
3710076860,1,5,2000,5000,600,600,4999,4217,555,227,0,0,6.63333
3710076860,1,5,2000,6000,600,600,5998,4821,814,363,0,0,9.63333
3777022553,1,1,2000,1000,600,600,1000,978,20,2,0,0,0.233333
3777022553,1,1,2000,2000,600,600,2000,1872,100,28,0,0,0.883333
3777022553,1,1,2000,3000,600,600,2999,2693,250,56,0,0,2.03333
3777022553,1,1,2000,4000,600,600,4000,3435,432,133,0,0,4.08333
3777022553,1,1,2000,5000,600,600,4998,4196,576,226,0,0,6.21667
3777022553,1,1,2000,6000,600,600,5997,4751,870,376,0,0,8.75
3777022553,1,2,2000,1000,600,600,1000,924,62,14,0,0,0.233333
3777022553,1,2,2000,2000,600,600,2000,1665,240,95,0,0,0.883333
3777022553,1,2,2000,3000,600,600,2998,2184,527,287,0,0,2.05
3777022553,1,2,2000,4000,600,600,3999,2604,765,630,0,0,4.4
3777022553,1,2,2000,5000,600,600,4994,2981,1054,959,0,0,6.83333
3777022553,1,2,2000,6000,600,600,5995,3168,1319,1508,0,0,9.16667
3777022553,1,3,2000,1000,600,600,1000,954,45,1,0,0,0.2
3777022553,1,3,2000,2000,600,600,2000,1854,144,2,0,0,0.866667
3777022553,1,3,2000,3000,600,600,3000,2604,392,4,0,0,2.16667
3777022553,1,3,2000,4000,600,600,4000,3290,699,11,0,0,4.45
3777022553,1,3,2000,5000,600,600,4999,3972,1002,25,0,0,6.83333
3777022553,1,3,2000,6000,600,600,6000,4480,1475,45,0,0,8.75
3777022553,1,4,2000,1000,600,600,1000,954,45,1,0,0,0.2
3777022553,1,4,2000,2000,600,600,2000,1854,144,2,0,0,0.966667
3777022553,1,4,2000,3000,600,600,3000,2604,392,4,0,0,2.03333
3777022553,1,4,2000,4000,600,600,4000,3290,699,11,0,0,4.28333
3777022553,1,4,2000,5000,600,600,4999,3972,1002,25,0,0,7.16667
3777022553,1,4,2000,6000,600,600,6000,4480,1475,45,0,0,10.5667
3777022553,1,5,2000,1000,600,600,1000,978,20,2,0,0,0.2
3777022553,1,5,2000,2000,600,600,2000,1872,100,28,0,0,0.883333
3777022553,1,5,2000,3000,600,600,2999,2693,250,56,0,0,2.05
3777022553,1,5,2000,4000,600,600,4000,3435,432,133,0,0,3.71667
3777022553,1,5,2000,5000,600,600,4998,4196,576,226,0,0,7.2
3777022553,1,5,2000,6000,600,600,5997,4751,870,376,0,0,9.15
